OBJECTID,Shape,NIB,IdBidang,ls_asal,status_per,kelompok_perubahan,PREDICTED,KECAMATAN,KELURAHAN,TIPEHAK,NIB_1,lb_dpn,letak,s_letak,zonasi,s_zonasi,kls_jln,s_kls_jln,IdBidang_1,ls_tnh,elvasi,s_elvasi,lb_jln,jk_atrs,jk_kolp,jk_kols,CBD,jk_atrp,Shape_Le_1,Shape_Le_2,PREDICTED_1,Shape_Le_3,Shape_Length,Shape_Area,bentuk,s_bentuk
52,"(96538.89847606138, 756185.6151740813)",957,52,110.59627676795765,tetap,,9573380.80595,Pekalipan,Pulasaren,Hak Milik,00957,5.73556474138,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,7748,110.59627676795765,Sama,2.0,3.41,1230.91049415,1839.05981714,2269.77944724,108.729266195,2089.65440089,74.6678311219,74.6678311187,9573380.80595,69.7592355701,69.75923557011097,110.59627676795765,,
53,"(96481.4000144856, 756263.654650361)",19,53,198.287305672687,tetap,,2439916.74644,Pekalipan,Pulasaren,Hak Milik,00019,7.31652934787,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7269,198.287305672687,Sama,2.0,1.64,1310.11156877,1753.5250404,2184.2446705,191.123402799,2193.08964085,59.5890488208,59.5890488233,2439916.74644,66.2297478398,66.2297478397876,198.287305672687,,
54,"(96834.74225731185, 756198.763324778)",309,54,153.46379799385107,tetap,,2761963.95561,Pekalipan,Pulasaren,Hak Milik,00309,7.33140235851,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7023,153.46379799385107,Sama,2.0,1.835479,945.862622873,2212.95718944,2643.67681954,500.341542645,2265.36527917,55.4346466351,55.4346466355,2761963.95561,54.7849366602,54.784936660236895,153.46379799385107,,
55,"(96715.34535995196, 756300.1360222842)",275,55,125.63989731665617,tetap,,2339633.78121,Pekalipan,Pulasaren,Hak Milik,00275,11.8599743063,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,2.0,7150,125.63989731665617,Sama,2.0,2.69,954.68270441,2010.16503843,2440.88466854,453.527093332,2225.67386336,42.7832231668,42.7832231658,2339633.78121,44.9103510971,44.91035109712917,125.63989731665617,,
56,"(96462.21377514742, 756110.173293557)",632,56,295.75437673931424,tetap,,1477962.61392,Pekalipan,Pulasaren,Hak Milik,00632,5.70219122102,Tusuk Sate,2.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7249,295.75437673931424,Sama,2.0,1.835479,1324.36921171,1752.37489893,2183.09452903,287.903074142,2088.67370787,70.8330502915,70.833050291,1477962.61392,73.8372431769,73.83724317694411,295.75437673931424,,
57,"(96487.8432035415, 756212.2855585188)",267,57,38.038489145596564,tetap,,1816576.67188,Pekalipan,Pulasaren,Hak Milik,00267,9.65377224259,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7274,38.038489145596564,Sama,2.0,0.8,1307.40984537,1798.9744417,2229.69407181,164.188527497,2166.15375211,41.4347906823,41.4347906858,1816576.67188,41.8612987253,41.861298725312956,38.038489145596564,,
58,"(96868.39415048705, 756274.7598411987)",315,58,310.34909476307956,tetap,,2544756.46449,Pekalipan,Pulasaren,Hak Pakai,00315,14.5955990799,Hook,4.0,Perumahan Sederhana,2.0,Lokal Sekunder,1.0,6696,310.34909476307956,Sama,2.0,1.85,862.824356327,2102.49731059,2605.26707865,542.917658442,2243.57048598,76.2020445574,76.2020445569,2544756.46449,76.6661039352,76.66610393518701,310.34909476307956,,
59,"(96770.81618567923, 756214.8527505724)",110,59,88.05863652011986,tetap,,1466833.32855,Pekalipan,Pulasaren,Hak Milik,00110,4.15941934074,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7030,88.05863652011986,Sama,2.0,1.835479,983.520279204,2144.51510847,2573.50280951,421.219934294,2193.36581506,38.4844193835,38.4844193854,1466833.32855,39.1073667602,39.107366760205004,88.05863652011986,,
60,"(96287.08905599159, 756043.6802509059)",611,60,84.99948224129116,tetap,,1485881.87803,Pekalipan,Pulasaren,Hak Milik,00611,5.83647969386,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7120,84.99948224129116,Sama,2.0,2.0,1702.7159294,1501.47664041,1932.19627051,390.79698928,1938.910319,38.3070250903,38.307025089,1485881.87803,36.9554384931,36.955438493068755,84.99948224129116,,
61,"(96496.76357828318, 756091.3010916441)",769,61,197.36810245920893,tetap,,3814956.96357,Pekalipan,Pulasaren,Hak Milik,00769,16.4224908293,Normal,3.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,7306,197.36810245920893,Sama,2.0,1.835479,1225.63225352,1821.90023012,2252.61986022,237.567159441,2039.82654224,57.420575659,57.4205756604,3814956.96357,59.1285704337,59.128570433690825,197.36810245920893,,
62,"(97027.239644011, 756306.014505238)",186,62,616.357000521143,tetap,,3370935.21012,Pekalipan,Pulasaren,Hak Milik,00186,21.3982469624,Normal,3.0,Perumahan Menengah,3.0,Lokal Primer,1.0,6865,616.357000521143,Sama,2.0,1.835479,632.474239088,2078.94683289,2808.31925038,639.220712737,2149.33682326,100.387622434,100.387622436,3370935.21012,100.385784163,100.38578416280994,616.357000521143,,
63,"(96507.56312237613, 756099.2333171834)",457,63,172.94920091102534,tetap,,3814985.71114,Pekalipan,Pulasaren,Hak Milik,00457,16.3458048696,Hook,4.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,7537,172.94920091102534,Sama,2.0,1.835479,1225.13164556,1821.40932117,2252.12895127,237.076250482,2039.32593428,53.6714477885,53.6714477909,3814985.71114,53.6694879291,53.66948792914089,172.94920091102534,,
64,"(96487.13600910227, 755883.5701332978)",135,64,36.4801652661866,tetap,,1480208.04059,Pekalipan,Pulasaren,Hak Milik,00135,4.37323210793,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7329,36.4801652661866,Sama,2.0,1.835479,1479.61953672,1898.28452906,2139.5690451,562.185901054,1864.55923892,24.5657014054,24.5657014077,1480208.04059,24.4859177019,24.485917701898963,36.4801652661866,,
65,"(96413.57791771374, 755890.2716311328)",300,65,23.890545399083933,tetap,,1353655.23074,Pekalipan,Pulasaren,Hak Milik,00300,4.28834063131,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7328,23.890545399083933,Sama,2.0,1.52,1606.85132451,1747.62218195,1988.90669799,689.413385267,1724.42632698,19.8853933098,19.8853933108,1353655.23074,19.8321713903,19.8321713902787,23.890545399083933,,
66,"(96497.03156218946, 755832.7844091665)",242,66,84.00065759751774,tetap,,5254531.50711,Pekalipan,Pulasaren,Hak Milik,00242,5.11438962608,Hook,4.0,Perumahan Mewah,4.0,Lokal Setapak,1.0,7416,84.00065759751774,Sama,2.0,1.835478594,1469.96014823,1734.72656024,1976.01107627,552.526663878,1681.98804625,40.8391970871,40.8391970873,5254531.50711,40.6922169168,40.69221691682496,84.00065759751774,,
67,"(96506.26268429049, 756213.7215485726)",52,67,86.69218935020501,tetap,,1829343.10235,Pekalipan,Pulasaren,Hak Milik,00052,6.13373625955,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7177,86.69218935020501,Sama,2.0,0.8,1285.29560945,1811.90520725,2242.62483735,142.074743173,2144.03951619,41.5359743881,41.5359743886,1829343.10235,39.3579143857,39.35791438570917,86.69218935020501,,
68,"(96306.1221715822, 756054.2068940608)",827,68,81.39042810459837,tetap,,1500119.47206,Pekalipan,Pulasaren,Hak Milik,00827,8.15877419234,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7526,81.39042810459837,Sama,2.0,2.0,1762.96215249,1606.02887168,2036.74850179,495.349220557,1871.8726034,36.13813666,36.1381366623,1500119.47206,36.2700450433,36.27004504327573,81.39042810459837,,
69,"(96496.52936295875, 756121.3780160793)",118,69,131.46271896376516,tetap,,3956565.40042,Pekalipan,Pulasaren,Kosong,00118,8.70300513785,Normal,3.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,6712,131.46271896376516,Sama,2.0,1.835479,1256.13105826,1799.82990121,2230.54953131,192.747410419,2088.66720126,49.562463138,49.5624631366,3956565.40042,48.3080257338,48.30802573380191,131.46271896376516,,
70,"(96541.45112101216, 756359.2263152119)",93,70,193.3130017245333,tetap,,8463128.31143,Pekalipan,Pulasaren,Hak Milik,00093,5.2224853098,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,3.0,6904,193.3130017245333,Sama,2.0,13.59,1042.06209806,1737.56380708,2168.28343718,266.175903843,2324.30739574,77.2646427449,77.2646427444,8463128.31143,80.5284405717,80.52844057172445,193.3130017245333,,
71,"(96410.55819370555, 755950.1709047426)",808,71,249.0673195080187,tetap,,1460081.03118,Pekalipan,Pulasaren,Hak Milik,00808,9.95700482282,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7435,249.0673195080187,Sama,2.0,1.835479,1762.68512122,1663.26846959,2027.10128453,552.58881846,1762.62214609,41.1006246701,41.1006246692,1460081.03118,69.1551731442,69.15517314416643,249.0673195080187,,
72,"(96362.95886536545, 755990.5350064985)",1833,72,46.87893566151099,tetap,,1381292.62789,Pekalipan,Pulasaren,Hak Milik,01833,11.1802401992,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7170,46.87893566151099,Sama,2.0,1.52,1498.38155474,1763.1472331,2004.43174914,580.947336741,1710.40945275,30.2458547051,30.2458547057,1381292.62789,29.7957131985,29.79571319852779,46.87893566151099,,
73,"(96517.34171883314, 756090.8620678908)",934,73,140.68762574131523,tetap,,3817403.11605,Pekalipan,Pulasaren,Hak Milik,00934,8.62145923199,Hook,4.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,6716,140.68762574131523,Sama,2.0,1.835479,1198.77377647,1844.02396891,2274.74359901,220.881677171,2028.50029475,49.6005826334,49.600582638,3817403.11605,49.6964114305,49.69641143045709,140.68762574131523,,
74,"(96236.64147112807, 756177.7339285763)",221,74,50.39956429803308,tetap,,1488538.38026,Pekalipan,Pulasaren,Hak Milik,00221,4.21393863511,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7855,50.39956429803308,Sama,2.0,1.835479,1571.59424501,1494.51135204,1925.23098215,383.831700919,2168.2169079,32.6789411229,32.6789411256,1488538.38026,32.2990669869,32.29906698690927,50.39956429803308,,
75,"(96369.16986515188, 756209.0203250451)",215,75,66.58853308753514,tetap,,1544959.2197,Pekalipan,Pulasaren,Hak Milik,00215,3.84399977445,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7404,66.58853308753514,Sama,2.0,1.835479,1358.00254855,1646.71941446,2077.43904456,377.398608153,2272.84225901,40.5892096646,40.589209668,1544959.2197,44.222526062,44.222526061983196,66.58853308753514,,
76,"(96737.15488040324, 756373.0799629716)",249,76,110.15764957818054,tetap,,2185060.11027,Pekalipan,Pulasaren,Hak Milik,00249,5.79250911614,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,2.0,6895,110.15764957818054,Sama,2.0,2.69,887.384931892,1942.86964287,2373.58927298,390.18114031,2302.7674132,51.9199174361,51.9199174362,2185060.11027,52.0002532274,52.00025322736804,110.15764957818054,,
77,"(96325.0071992587, 756108.0926324554)",1036,77,37.971125173458155,tetap,,1666041.13931,Pekalipan,Pulasaren,Hak Milik,01036,8.81695138112,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7145,37.971125173458155,Sama,2.0,1.835479,1821.10549037,1619.86265831,2050.58228842,509.183007188,2096.45565565,35.32532771,35.3253277096,1666041.13931,28.2185972114,28.218597211357075,37.971125173458155,,
78,"(96525.50061430768, 756113.7469367449)",504,78,47.48859632338752,tetap,,1462871.66234,Pekalipan,Pulasaren,Hak Milik,00504,3.57998341444,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6761,47.48859632338752,Sama,2.0,1.835479,1216.51502552,1879.04946076,2309.76909086,238.622311955,2063.52692473,30.1126981462,30.1126981447,1462871.66234,28.6956157145,28.695615714514886,47.48859632338752,,
79,"(96478.5452471701, 756201.5382441119)",16,79,34.96852088861563,tetap,,1786498.67789,Pekalipan,Pulasaren,Hak Milik,00016,3.03907142781,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7275,34.96852088861563,Sama,2.0,1.835479,1306.01921544,1770.87098011,2201.59061021,170.818031416,2164.76312217,24.6373553056,24.637355302,1786498.67789,25.6375748203,25.63757482032689,34.96852088861563,,
80,"(96556.34451807012, 756152.3042159996)",322,80,164.86896323944862,tetap,,1593554.76914,Pekalipan,Pulasaren,Hak Milik,00322,7.38633148811,Normal,3.0,Perumahan Sederhana,2.0,Lokal Primer,1.0,7270,164.86896323944862,Sama,2.0,1.835479,1227.1512478,1823.90361994,2254.62325004,163.768431326,2085.89515454,37.4772530158,37.4772530146,1593554.76914,53.8898932259,53.8898932259248,164.86896323944862,,
81,"(96519.43720395865, 756160.2719754039)",898,81,80.0188073698809,tetap,,2625305.02357,Pekalipan,Pulasaren,Hak Milik,00898,5.09553020828,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7378,80.0188073698809,Sama,2.0,3.41,1281.82493072,1780.09747072,2210.81710082,159.641856066,2131.46206177,37.7331337252,37.7331337259,2625305.02357,39.8315770677,39.831577067722286,80.0188073698809,,
82,"(96751.32052924989, 756369.0360354892)",248,82,73.47422860663714,tetap,,1311480.19555,Pekalipan,Pulasaren,Hak Milik,00248,6.78678963453,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6962,73.47422860663714,Sama,2.0,1.835478594,919.051426745,1974.53497371,2405.25460381,421.846471152,2314.1836646,35.6905143745,35.6905143771,1311480.19555,34.7358583858,34.735858385838924,73.47422860663714,,
83,"(96363.33073228525, 756249.5590507465)",546,83,153.28481202494393,tetap,,2409656.92144,Pekalipan,Pulasaren,Hak Milik,00546,20.4071436598,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7549,153.28481202494393,Sama,2.0,1.835479,1319.99750385,1666.91302897,2097.63265907,348.853129913,2297.0301471,103.569478721,103.569478721,2409656.92144,57.8874468708,57.887446870826054,153.28481202494393,,
84,"(96419.60369484616, 756281.8357430559)",36,84,74.51908174665738,tetap,,1139326.31909,Pekalipan,Pulasaren,Hak Milik,00036,4.74978439318,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7454,74.51908174665738,Sama,2.0,1.64,1317.17236589,1664.08778349,2094.8074136,278.049589569,2280.01869089,43.2615140633,43.2615140655,1139326.31909,44.9734545045,44.9734545045233,74.51908174665738,,
85,"(96858.81591005139, 756292.2682465758)",1028,7140,422.93385987211013,update,0,,,,,,,,,,,,,,422.93385987211013,,,,,,,,,,,,,82.29334825882972,422.93385987211013,Segi Empat Beraturan,4.0
86,"(96506.07974388657, 756075.0073736457)",685,86,95.98554597613558,tetap,,3761740.12055,Pekalipan,Pulasaren,Hak Milik,00685,3.46534386966,Tusuk Sate,2.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,7016,95.98554597613558,Sama,2.0,1.835479,1263.75245567,1806.07154675,2236.79117686,305.66505521,2028.05695183,38.1668242598,38.1668242626,3761740.12055,44.3158341472,44.315834147249255,95.98554597613558,,
87,"(96291.64025144186, 756035.9117521686)",800,87,92.53238293364562,tetap,,1520793.98652,Pekalipan,Pulasaren,Hak Milik,00800,10.2542537485,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7531,92.53238293364562,Sama,2.0,1.835479,1778.90567904,1644.84724775,2075.56687785,534.167596617,1827.668694,38.6615785363,38.6615785379,1520793.98652,38.5228128829,38.522812882897824,92.53238293364562,,
88,"(96383.0658207093, 755934.7174323449)",810,88,105.87437150600223,tetap,,1337534.54226,Pekalipan,Pulasaren,Hak Milik,00810,9.92818388784,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7423,105.87437150600223,Sama,2.0,1.835479,1640.04981893,1757.85740871,1999.14192474,654.976090037,1734.66187916,41.4278369292,41.4278369305,1337534.54226,41.4367711744,41.436771174390444,105.87437150600223,,
89,"(96426.64354846378, 756341.27648462)",235,89,103.28875498008789,tetap,,8663848.87877,Pekalipan,Pulasaren,Hak Milik,00235,5.76690618058,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Primer,1.0,6932,103.28875498008789,Sama,2.0,2.08,1159.11816349,1622.85560886,2053.57523897,352.25137164,2354.22252304,53.5666578954,53.5666578927,8663848.87877,53.2307751264,53.2307751263671,103.28875498008789,,
90,"(96387.48055144616, 755827.1063442208)",845,90,36.28407659823568,tetap,,1530611.55957,Pekalipan,Pulasaren,Hak Milik,00845,8.78707411541,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7525,36.28407659823568,Sama,2.0,1.52,1709.19400139,1507.95473726,1938.67436736,397.275086125,1981.09444434,25.9483265946,25.9483265945,1530611.55957,24.822230187,24.822230187041733,36.28407659823568,,
91,"(96732.67521476405, 756263.541893984)",835,91,67.55563554122595,tetap,,1291179.94012,Pekalipan,Pulasaren,Hak Milik,00835,6.79968845061,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7444,67.55563554122595,Sama,2.0,1.835479,1693.13428126,1642.19285652,1883.47737255,714.375118193,1618.99349118,40.6518122616,40.651812264,1291179.94012,41.758804426,41.75880442600469,67.55563554122595,,
92,"(97018.28558501211, 756357.5247320236)",431,92,871.2831249633385,tetap,,3368201.77752,Pekalipan,Pulasaren,Hak Milik,00431,18.3469008198,Normal,3.0,Perumahan Menengah,3.0,Lokal Primer,1.0,7129,871.2831249633385,Sama,2.0,6.19,619.652433628,2036.2424793,2765.61489679,596.516359145,2209.50184673,132.534608777,132.534608779,3368201.77752,132.533913024,132.53391302352134,871.2831249633385,,
93,"(96445.38518321734, 755841.4562047253)",861,93,254.6504689599257,tetap,,1356001.0708,Pekalipan,Pulasaren,Hak Milik,00861,7.06997041388,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7357,254.6504689599257,Sama,2.0,1.835478594,1535.35062767,1736.5024231,1977.78693913,617.915402545,1689.0301778,73.6072504023,73.6072504027,1356001.0708,74.1685133209,74.16851332087438,254.6504689599257,,
94,"(96440.46750347897, 756233.9890826024)",761,94,104.64622000478974,tetap,,1700686.53526,Pekalipan,Pulasaren,Hak Milik,00761,9.49485492094,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6985,104.64622000478974,Sama,2.0,1.835479,1348.08967636,1709.51850673,2140.23813683,229.10008093,2225.19191846,41.1672428976,41.167242893,1700686.53526,41.1659829508,41.16598295081891,104.64622000478974,,
95,"(96540.82594926404, 756283.6956633498)",424,95,153.00007482230862,tetap,,9600615.41358,Pekalipan,Pulasaren,Hak Milik,00424,7.92144470486,Hook,4.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Setapak,1.0,6965,153.00007482230862,Sama,2.0,0.81,1131.61477297,1908.41369057,2339.13332067,172.38511732,2290.70489346,48.904574337,48.9045743353,9600615.41358,49.0124926629,49.012492662875744,153.00007482230862,,
96,"(96369.4805373241, 755995.0942960468)",803,96,120.1532365477879,tetap,,1468761.19283,Pekalipan,Pulasaren,Hak Milik,00803,10.7056604843,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7491,120.1532365477879,Sama,2.0,1.52,1700.12088156,1704.51217686,2076.56659828,593.832525739,1812.08907885,44.2792388872,44.2792388864,1468761.19283,43.8993323585,43.89933235853948,120.1532365477879,,
97,"(96444.80205814973, 756133.2189230337)",583,97,113.60289883741814,tetap,,1427815.59618,Pekalipan,Pulasaren,Hak Milik,00583,10.7601673781,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7477,113.60289883741814,Sama,2.0,3.41,1320.28800339,1728.57373213,2159.29336224,208.017261924,2134.48229211,43.3583198826,43.3583198845,1427815.59618,42.6854897595,42.685489759529744,113.60289883741814,,
98,"(96735.77109001337, 756245.0632567684)",620,98,501.20003667898374,tetap,,2436807.52253,Pekalipan,Pulasaren,Hak Milik,00620,4.87009167619,Normal,3.0,Perumahan Sederhana,2.0,Lokal Sekunder,2.0,6850,501.20003667898374,Sama,2.0,2.69,1018.21889831,2073.69958762,2504.41921772,412.805054628,2184.9501859,112.728876132,112.728876128,2436807.52253,110.733765,110.73376499957955,501.20003667898374,,
99,"(96639.18443527466, 756254.281183009)",65,99,105.60666743111577,tetap,,1808238.81205,Pekalipan,Pulasaren,Hak Milik,00065,4.68725304787,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6921,105.60666743111577,Sama,2.0,1.37,1165.72316345,1917.6908029,2348.410433,72.1404347147,2190.45635707,46.6440666082,46.6440666018,1808238.81205,43.3927012689,43.392701268880295,105.60666743111577,,
100,"(96771.1738527531, 756275.708858594)",543,100,287.0592026934612,tetap,,1549847.57934,Pekalipan,Pulasaren,Hak Milik,00543,5.51811187491,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6659,287.0592026934612,Sama,2.0,1.835479,1034.1219815,2098.06596662,2528.78559672,481.315572361,2253.46304394,59.3661628184,59.3661628178,1549847.57934,73.8801424143,73.88014241431601,287.0592026934612,,
101,"(96410.6218119873, 756326.2024027403)",175,101,85.03091999211185,tetap,,10586688.5726,Pekalipan,Pulasaren,Hak Milik,00175,5.65328113494,Normal,3.0,Perdagangan dan Jasa Kelas 1,7.0,Lokal Setapak,1.0,6919,85.03091999211185,Sama,2.0,2.08,1193.80032341,1610.30417254,2041.02380265,386.932771544,2344.06999002,36.0030746909,36.0030746913,10586688.5726,37.074057134,37.074057134036046,85.03091999211185,,
102,"(96567.12886743683, 756322.9732525466)",37,102,42.39076524867218,tetap,,1478433.06992,Pekalipan,Pulasaren,Hak Milik,00037,8.12864511581,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7042,42.39076524867218,Sama,2.0,1.31,1062.28619397,1839.08780394,2269.80743404,166.165869005,2284.48496101,25.3262402497,25.3262402484,1478433.06992,26.9484077354,26.948407735399613,42.39076524867218,,
103,"(96350.76092515064, 756188.5298466833)",224,103,304.7724252769284,tetap,,2476724.11773,Pekalipan,Pulasaren,Hak Milik,00224,14.0729244795,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7301,304.7724252769284,Sama,2.0,1.835479,1380.32762017,1617.65608354,2048.37571364,348.33527724,2243.77801061,70.4435964232,70.4435964252,2476724.11773,70.9638257598,70.96382575982236,304.7724252769284,,
104,"(96575.62886896072, 756320.3871576778)",510,104,265.42732045401027,tetap,,1482999.29569,Pekalipan,Pulasaren,Hak Milik,00510,17.4820140509,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7076,265.42732045401027,Sama,2.0,1.31,1060.2748569,1837.07638981,2267.79601991,152.903903353,2271.22289846,77.6204017793,77.6204017739,1482999.29569,77.3661318174,77.3661318174052,265.42732045401027,,
105,"(96775.923331968, 756326.8816413804)",369,105,77.86017993431747,tetap,,1478089.40472,Pekalipan,Pulasaren,Hak Milik,00369,12.441377789,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7114,77.86017993431747,Sama,2.0,1.85,999.395837289,2058.48932832,2489.20895842,505.800825756,2297.75944122,38.4489976219,38.4489976231,1478089.40472,36.106916239,36.10691623895656,77.86017993431747,,
106,"(96377.5011652799, 756257.5689685893)",95,106,33.94879969635043,tetap,,2394325.5891,Pekalipan,Pulasaren,Hak Milik,00095,3.51728499373,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6973,33.94879969635043,Sama,2.0,1.835479,1302.55684323,1649.47257047,2080.19220057,331.412671412,2279.58948648,22.3213838297,22.3213838255,2394325.5891,25.4890913651,25.489091365132616,33.94879969635043,,
107,"(96394.70491649475, 756239.7201723739)",124,107,127.83480884667976,tetap,,3796990.3778,Pekalipan,Pulasaren,Hak Milik,00124,8.59516284933,Hook,4.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,7474,127.83480884667976,Sama,2.0,1.835479,1342.04614229,1688.96057958,2119.68020968,278.651069331,2223.71901338,48.8163317143,48.8163317093,3796990.3778,50.0412931114,50.041293111403995,127.83480884667976,,
108,"(96590.92212658584, 756205.0267585202)",1825,108,108.7942297483877,tetap,,1609638.73012,Pekalipan,Pulasaren,Hak Milik,01825,4.0968447269,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6630,108.7942297483877,Sama,2.0,1.835479,1219.12569471,1906.69003728,2337.40966738,32.5672952553,2103.69797437,45.8096611868,45.8096611937,1609638.73012,52.0360749098,52.03607490976326,108.7942297483877,,
109,"(96266.522483256, 756268.8764720359)",155,109,35.49830500321526,tetap,,1259585.04906,Pekalipan,Pulasaren,Hak Milik,00155,3.31392406025,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,6977,35.49830500321526,Sama,2.0,1.835478594,1375.68188426,1491.84929692,1922.56892703,381.169645791,2225.61203893,29.2326692,29.2326691966,1259585.04906,28.9146015247,28.914601524659016,35.49830500321526,,
110,"(96502.28519200222, 756110.5026072949)",831,110,132.62218100477438,tetap,,3843262.24598,Pekalipan,Pulasaren,Hak Milik,00831,9.31581631965,Normal,3.0,Perumahan Menengah,3.0,Lokal Setapak,1.0,7510,132.62218100477438,Sama,2.0,1.835479,1239.42563425,1811.32477002,2242.04440012,226.99169934,2053.61992297,47.9107118673,47.9107118716,3843262.24598,47.496548765,47.49654876503719,132.62218100477438,,
111,"(96456.03949077209, 755829.183391975)",712,111,132.42118044270833,tetap,,1349451.17541,Pekalipan,Pulasaren,Hak Milik,00712,11.7050036079,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7485,132.42118044270833,Sama,2.0,1.835478594,1513.93570108,1715.08793315,1956.37244918,596.500912599,1667.61525121,45.7905881932,45.7905881943,1349451.17541,46.0360512436,46.03605124361713,132.42118044270833,,
112,"(96365.29136763187, 755920.9848362386)",811,112,107.01741596405964,tetap,,1344338.75425,Pekalipan,Pulasaren,Hak Milik,00811,9.35350007731,Hook,4.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7421,107.01741596405964,Sama,2.0,1.835479,1638.03207677,1752.10238083,1997.12433758,641.422729699,1732.644137,40.9924753011,40.9924753022,1344338.75425,41.5613836607,41.56138366070559,107.01741596405964,,
113,"(96421.55896989779, 756194.1541034834)",257,113,122.99095502443333,tetap,,1744979.09533,Pekalipan,Pulasaren,Hak Milik,00257,10.6117361084,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7347,122.99095502443333,Sama,2.0,1.835479,1338.25689893,1735.90138317,2166.62101328,215.351316449,2200.576911,44.3994077772,44.3994077803,1744979.09533,44.1433200238,44.14332002383446,122.99095502443333,,
114,"(96468.40241217396, 756262.8285510336)",553,114,119.39825983825382,tetap,,2438314.017,Pekalipan,Pulasaren,Hak Milik,00553,5.88224284136,Normal,3.0,Perumahan Sederhana,2.0,Lokal Setapak,1.0,7412,119.39825983825382,Sama,2.0,1.64,1316.27158251,1746.79680318,2177.51643328,197.283174747,2199.24965459,45.3807414577,45.3807414578,2438314.017,52.6650218083,52.66502180834674,119.39825983825382,,
